-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2016 through 03/31/2021 
Location: Latitude  20.7453   Longitude 78.6022 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 274.16 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,MO,DY,PS,WS10M,WD10M,QV2M,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN
2016,11,29,98.28,1.4,126.56,8.42,0.0,20.58,29.47,12.49
2016,11,30,98.36,1.84,69.81,8.79,0.0,19.71,28.43,11.84
2016,12,1,98.34,2.42,77.12,10.19,0.0,19.49,28.25,12.08
2016,12,2,98.38,2.72,70.44,10.99,0.0,20.04,28.43,14.08
2016,12,3,98.52,2.95,64.75,11.66,0.0,20.09,28.23,14.22
2016,12,4,98.59,2.66,58.31,11.11,0.0,20.54,28.51,14.42
2016,12,5,98.46,2.18,60.38,9.83,0.0,19.55,27.44,12.34
2016,12,6,98.45,2.54,64.94,9.03,0.0,18.48,26.98,11.3
2016,12,7,98.4,1.95,74.75,8.36,0.0,18.64,27.16,10.59
2016,12,8,98.29,1.87,60.5,7.08,0.0,18.49,27.05,10.2
2016,12,9,98.16,2.38,34.38,6.77,0.0,17.13,26.2,8.73
2016,12,10,98.13,2.38,37.44,7.2,0.0,17.19,26.68,8.19
2016,12,11,98.09,2.81,49.56,7.45,0.0,17.62,27.37,9.01
2016,12,12,98.11,3.07,61.44,8.06,0.0,18.15,28.47,10.39
2016,12,13,98.14,3.36,65.62,8.54,0.0,18.99,29.16,11.58
2016,12,14,98.31,3.3,74.06,8.97,0.0,19.55,28.47,12.58
2016,12,15,98.4,3.07,71.69,8.54,0.0,19.1,28.41,12.12
2016,12,16,98.49,2.31,70.62,8.06,0.0,19.14,27.94,11.19
2016,12,17,98.47,1.98,43.06,6.9,0.0,19.16,27.98,10.14
2016,12,18,98.48,2.38,52.88,6.41,0.0,18.16,27.39,9.67
2016,12,19,98.48,2.19,68.62,6.23,0.0,17.9,27.39,8.73
2016,12,20,98.42,1.81,58.81,6.1,0.0,18.51,27.9,9.05
2016,12,21,98.44,1.77,133.69,5.86,0.0,18.86,28.29,9.19
2016,12,22,98.34,2.07,114.81,5.25,0.0,18.75,28.73,8.87
2016,12,23,98.2,2.16,65.62,5.13,0.0,17.99,28.08,8.12
2016,12,24,98.04,1.93,91.5,5.8,0.0,18.65,29.21,9.8
2016,12,25,98.15,1.53,140.0,6.84,0.0,18.73,29.22,10.07
2016,12,26,98.31,2.15,98.44,5.07,0.0,19.24,28.54,9.74
2016,12,27,98.41,3.14,58.81,5.19,0.0,16.14,26.67,7.4
2016,12,28,98.41,2.4,70.94,6.71,0.0,17.13,26.71,8.4
2016,12,29,98.39,1.98,75.62,7.08,0.0,18.77,28.13,9.63
2016,12,30,98.39,1.48,83.06,6.96,0.0,19.7,29.33,10.67
2016,12,31,98.3,1.41,95.81,7.14,0.0,20.07,29.11,11.12
2017,1,1,98.27,1.67,149.88,7.57,0.0,20.19,29.15,12.67
2017,1,2,98.34,2.2,247.62,7.32,0.0,19.83,29.08,13.51
2017,1,3,98.46,2.85,29.19,6.47,0.0,18.01,27.27,10.51
2017,1,4,98.38,2.03,59.88,7.2,0.0,18.12,27.29,9.58
2017,1,5,98.3,1.85,78.38,6.9,0.0,18.94,28.26,11.57
2017,1,6,98.15,2.05,124.62,6.47,0.0,19.15,29.41,10.98
2017,1,7,97.91,2.73,197.12,5.86,0.0,20.2,29.94,11.12
2017,1,8,97.89,1.96,157.44,6.23,0.0,20.58,29.7,13.08
2017,1,9,97.92,2.52,175.25,9.03,0.1,21.41,29.37,12.61
2017,1,10,98.09,2.85,151.0,7.87,0.01,20.06,28.03,13.53
2017,1,11,98.24,2.03,104.94,6.04,0.0,18.45,26.58,10.48
2017,1,12,98.22,2.74,84.56,4.52,0.0,16.19,25.19,8.28
2017,1,13,98.27,2.75,55.12,4.39,0.0,16.15,26.27,7.47
2017,1,14,98.39,2.89,63.0,4.94,0.0,16.6,26.56,7.32
2017,1,15,98.46,2.54,77.0,5.62,0.0,18.9,28.99,10.29
2017,1,16,98.39,1.66,109.12,6.29,0.0,20.38,29.08,11.85
2017,1,17,98.33,1.48,113.31,6.96,0.0,21.4,30.07,15.55
2017,1,18,98.48,2.57,115.38,7.02,0.0,21.48,30.76,14.36
2017,1,19,98.59,2.96,88.12,7.39,0.0,20.35,30.1,12.52
2017,1,20,98.61,3.4,75.38,7.32,0.0,20.36,29.77,12.62
2017,1,21,98.6,2.71,83.75,7.69,0.0,21.56,31.3,13.27
2017,1,22,98.67,2.3,66.69,7.57,0.0,22.52,31.72,13.91
2017,1,23,98.61,2.84,76.5,7.14,0.0,22.69,32.05,14.92
2017,1,24,98.55,2.79,88.44,7.02,0.0,22.12,32.01,13.98
2017,1,25,98.57,2.68,89.12,6.65,0.0,21.33,31.2,12.95
2017,1,26,98.43,2.73,118.25,6.96,0.03,22.22,31.8,13.08
2017,1,27,98.32,2.23,190.94,7.51,0.0,23.74,33.01,16.82
2017,1,28,98.45,3.05,46.0,6.35,0.0,21.97,30.51,14.49
2017,1,29,98.48,2.07,55.75,4.27,0.0,21.77,31.35,11.58
2017,1,30,98.29,1.47,79.0,4.15,0.0,23.5,33.42,13.24
2017,1,31,98.17,1.0,180.88,4.27,0.0,24.32,33.54,16.37
2017,2,1,98.26,2.17,63.5,4.82,0.0,23.29,32.97,13.69
2017,2,2,98.45,2.48,84.88,6.35,0.0,22.96,32.84,14.05
2017,2,3,98.41,2.27,86.69,6.59,0.0,22.99,32.08,13.9
2017,2,4,98.24,2.52,95.25,5.68,0.0,23.64,34.07,14.16
2017,2,5,98.12,2.12,152.12,4.52,0.0,24.15,34.48,13.96
2017,2,6,98.14,2.2,279.56,5.31,0.0,24.12,33.62,15.88
2017,2,7,98.2,2.14,77.56,4.21,0.0,24.23,32.84,14.85
2017,2,8,98.23,1.8,71.56,4.39,0.0,24.79,34.13,14.15
2017,2,9,98.08,1.47,166.56,5.07,0.0,25.67,34.55,17.19
2017,2,10,98.06,2.42,60.25,5.49,0.0,24.44,33.01,15.73
2017,2,11,98.09,3.34,118.06,6.71,0.17,24.98,33.62,16.76
2017,2,12,98.36,3.05,131.19,7.51,0.0,25.25,33.58,17.89
2017,2,13,98.56,2.98,109.62,8.3,0.0,25.61,33.17,18.51
2017,2,14,98.71,2.75,84.19,8.42,0.0,25.68,33.83,18.37
2017,2,15,98.72,2.27,67.38,6.77,0.0,25.63,34.2,17.03
2017,2,16,98.53,2.8,50.81,4.82,0.0,25.43,35.19,15.76
2017,2,17,98.41,3.18,54.25,5.19,0.0,26.01,35.31,16.31
2017,2,18,98.4,3.36,32.0,5.13,0.0,26.55,37.04,16.65
2017,2,19,98.25,2.3,98.12,4.52,0.0,26.9,36.44,16.22
2017,2,20,97.86,1.7,221.0,4.03,0.0,28.35,37.87,19.57
2017,2,21,97.72,2.81,282.88,4.27,0.0,28.19,37.8,17.6
2017,2,22,97.89,2.82,309.38,3.91,0.0,27.35,37.43,17.46
2017,2,23,98.07,2.78,246.62,4.46,0.0,27.58,38.19,17.92
2017,2,24,98.31,3.43,31.31,2.5,0.0,25.65,35.73,16.36
2017,2,25,98.29,2.97,30.94,2.01,0.0,25.18,35.86,14.31
2017,2,26,98.04,2.42,112.25,2.56,0.0,26.92,37.46,14.91
2017,2,27,98.12,2.48,56.62,3.36,0.0,27.33,37.37,16.19
2017,2,28,98.19,2.89,73.12,3.05,0.0,27.14,37.47,15.9
2017,3,1,98.07,2.32,111.75,3.36,0.0,27.85,37.8,17.8
2017,3,2,97.87,2.84,188.44,4.21,0.0,27.98,37.57,17.93
2017,3,3,97.61,3.55,202.94,5.13,0.0,28.95,37.87,20.33
2017,3,4,97.56,4.33,228.75,4.09,0.0,27.83,37.73,18.78
2017,3,5,97.65,2.48,123.38,4.03,0.0,27.41,36.75,17.73
2017,3,6,97.71,3.63,55.0,4.21,0.0,27.32,36.66,18.2
2017,3,7,97.56,3.1,125.31,6.29,2.28,28.58,37.22,19.02
2017,3,8,97.51,2.99,273.81,5.25,0.22,27.73,37.33,18.37
2017,3,9,97.5,3.09,296.94,6.23,0.0,28.48,36.65,20.05
2017,3,10,97.43,4.53,284.0,5.92,0.03,28.4,36.47,19.58
2017,3,11,97.68,4.84,290.5,6.53,0.0,27.62,34.94,21.02
2017,3,12,97.97,3.76,322.94,2.44,0.0,25.05,34.16,16.98
2017,3,13,98.05,2.52,122.31,2.56,0.0,25.26,35.23,14.36
2017,3,14,98.08,2.94,61.12,3.11,0.0,25.84,35.54,16.08
2017,3,15,98.1,3.12,94.38,4.09,0.0,26.86,36.0,17.62
2017,3,16,97.96,3.48,131.81,6.77,3.98,27.69,36.13,20.05
2017,3,17,97.77,3.62,261.94,8.48,0.96,28.6,37.9,21.94
2017,3,18,97.85,2.38,221.0,5.31,0.0,28.55,38.0,18.58
2017,3,19,97.87,4.17,294.5,6.16,0.0,29.54,38.44,20.33
2017,3,20,97.99,2.98,106.38,6.47,0.0,28.55,37.09,20.12
2017,3,21,98.14,2.64,83.25,4.15,0.0,28.46,37.51,18.03
2017,3,22,98.02,1.3,120.44,4.15,0.0,30.48,39.44,20.99
2017,3,23,97.86,2.27,191.31,4.88,0.0,31.01,40.69,20.94
2017,3,24,97.79,2.51,229.12,5.74,0.0,32.48,41.51,22.27
2017,3,25,97.8,2.23,312.38,5.31,0.0,33.07,42.24,23.31
2017,3,26,97.84,1.98,133.94,4.76,0.0,33.52,42.45,23.49
2017,3,27,97.86,2.49,89.94,5.13,0.0,33.38,42.36,23.77
2017,3,28,97.84,1.49,187.12,5.19,0.0,33.98,42.65,25.67
2017,3,29,97.68,1.78,185.5,5.19,0.0,34.4,43.93,24.36
2017,3,30,97.73,2.33,211.94,5.8,0.0,34.48,43.54,24.26
2017,3,31,97.78,1.78,217.5,5.37,0.0,35.08,44.31,25.57
2017,4,1,97.62,3.17,257.56,5.8,0.0,35.01,43.94,25.97
2017,4,2,97.48,2.97,300.12,5.92,0.0,34.93,42.83,26.98
2017,4,3,97.59,3.14,266.62,5.37,0.0,34.83,43.18,26.18
2017,4,4,97.64,3.52,243.69,6.65,0.0,34.68,42.85,26.26
2017,4,5,97.55,3.06,283.31,6.35,0.0,34.15,42.98,25.23
2017,4,6,97.46,2.77,284.31,6.47,0.0,34.53,43.16,25.08
2017,4,7,97.56,3.72,290.44,5.8,0.0,34.23,43.19,25.31
2017,4,8,97.63,3.42,310.5,3.54,0.0,33.66,43.08,24.09
2017,4,9,97.65,3.02,229.81,2.38,0.0,33.34,43.08,22.99
2017,4,10,97.65,3.89,19.81,1.95,0.0,32.01,42.18,22.3
2017,4,11,97.68,3.26,148.12,1.89,0.0,31.97,42.28,20.51
2017,4,12,97.63,2.38,78.69,2.32,0.0,33.5,43.15,21.56
2017,4,13,97.57,1.7,142.25,2.62,0.0,34.37,43.94,23.71
2017,4,14,97.41,1.99,173.56,2.87,0.0,35.12,44.61,24.84
2017,4,15,97.23,1.8,155.31,3.48,0.0,35.17,44.87,25.01
2017,4,16,97.18,4.3,328.88,3.42,0.0,35.76,46.71,24.8
2017,4,17,97.39,2.76,188.75,4.03,0.0,35.34,45.26,24.51
2017,4,18,97.34,3.46,317.75,3.97,0.0,36.55,46.28,25.93
2017,4,19,97.29,5.26,307.94,4.21,0.0,36.81,45.95,28.49
2017,4,20,97.28,5.4,298.44,4.09,0.0,35.72,44.94,27.05
2017,4,21,97.31,5.23,295.88,5.55,0.0,35.96,45.26,27.58
2017,4,22,97.4,5.73,296.94,5.25,0.0,35.44,44.32,26.76
2017,4,23,97.47,5.84,297.44,5.62,0.0,34.62,43.1,26.61
2017,4,24,97.56,6.01,295.94,5.31,0.0,33.9,42.12,26.1
2017,4,25,97.55,5.53,301.69,5.31,0.0,33.76,42.51,24.94
2017,4,26,97.57,4.4,310.75,5.49,0.0,34.29,42.48,26.95
2017,4,27,97.62,4.62,315.12,4.64,0.0,35.23,43.82,26.68
2017,4,28,97.56,4.23,307.25,4.27,0.0,35.82,44.34,26.73
2017,4,29,97.59,4.14,293.94,5.07,0.0,35.48,43.59,26.85
2017,4,30,97.55,2.87,267.88,6.29,0.0,35.37,42.92,27.18
2017,5,1,97.62,3.49,226.62,7.14,0.0,35.18,42.3,28.25
2017,5,2,97.71,2.88,200.62,7.51,0.0,36.16,42.98,29.12
2017,5,3,97.66,3.27,189.38,8.54,0.0,36.73,43.43,29.25
2017,5,4,97.62,3.18,235.88,8.91,4.07,37.24,44.12,30.05
2017,5,5,97.51,2.39,269.69,6.96,0.0,37.48,45.6,28.42
2017,5,6,97.52,1.66,263.88,6.77,0.0,38.44,45.9,29.98
2017,5,7,97.61,2.7,168.94,8.06,0.0,37.48,44.87,29.23
2017,5,8,97.53,2.87,178.06,8.79,0.66,37.63,45.15,29.37
2017,5,9,97.41,2.43,254.94,7.81,0.66,37.3,44.33,30.33
2017,5,10,97.48,3.07,182.75,10.44,0.0,36.61,43.48,28.98
2017,5,11,97.55,3.41,173.5,11.11,0.0,36.48,43.38,29.44
2017,5,12,97.53,3.08,176.25,10.38,0.75,37.34,43.77,29.98
2017,5,13,97.36,2.98,228.94,10.8,4.45,37.94,44.63,30.98
2017,5,14,97.15,3.73,243.5,10.5,0.13,38.71,45.67,31.87
2017,5,15,97.05,4.17,298.75,9.95,0.41,39.1,46.67,31.44
2017,5,16,97.0,5.9,305.94,9.22,0.0,39.32,46.56,32.11
2017,5,17,97.05,6.81,298.44,8.42,0.0,38.6,45.63,31.4
2017,5,18,97.15,5.98,312.88,7.02,0.0,38.11,45.81,30.34
2017,5,19,97.23,5.77,314.12,6.65,0.0,38.33,46.16,30.76
2017,5,20,97.19,6.27,303.12,6.41,0.0,37.38,45.49,29.33
2017,5,21,97.13,5.65,304.19,6.47,0.0,37.39,45.28,29.32
2017,5,22,97.22,5.7,309.75,7.69,0.0,37.27,44.67,29.75
2017,5,23,97.23,4.8,331.69,7.57,0.0,37.72,45.48,29.68
2017,5,24,97.11,2.65,237.75,6.96,0.0,39.28,46.23,30.94
2017,5,25,96.97,2.14,322.75,8.61,0.0,39.99,45.76,33.39
2017,5,26,96.96,2.14,171.5,9.77,0.0,39.68,44.6,33.88
2017,5,27,96.82,4.23,276.19,11.72,5.48,40.0,47.09,33.95
2017,5,28,96.98,3.7,247.06,14.95,6.9,36.83,43.84,30.71
2017,5,29,96.93,2.79,264.62,15.69,1.07,34.82,41.72,28.57
2017,5,30,96.82,4.45,277.38,14.83,0.37,35.47,40.97,29.54
2017,5,31,96.92,3.28,196.75,15.5,2.95,35.01,41.5,28.33
2017,6,1,97.09,2.11,277.88,16.42,4.43,34.64,39.65,28.46
2017,6,2,97.24,1.89,216.25,17.52,6.03,33.13,37.99,29.71
2017,6,3,97.21,2.12,241.94,16.72,0.24,34.76,40.75,28.44
2017,6,4,97.2,4.71,270.88,15.99,0.04,35.76,41.87,29.65
2017,6,5,97.17,6.01,284.19,16.48,2.5,35.8,42.07,30.77
2017,6,6,97.33,5.32,308.19,17.09,4.86,32.58,38.2,28.21
2017,6,7,97.38,4.91,313.62,17.52,0.71,30.77,35.93,26.53
2017,6,8,97.29,5.37,297.19,17.94,2.55,30.16,33.94,26.4
2017,6,9,97.12,5.41,297.56,17.4,5.97,31.43,37.24,26.37
2017,6,10,97.02,4.06,259.56,17.52,2.4,31.67,37.65,26.65
2017,6,11,97.01,2.95,255.94,19.47,16.42,29.94,34.13,26.61
2017,6,12,97.05,2.34,212.56,18.37,9.74,30.05,35.01,26.05
2017,6,13,97.07,2.31,190.56,17.7,1.35,30.87,37.52,25.21
2017,6,14,97.28,3.69,264.69,18.55,3.91,30.23,34.94,26.41
2017,6,15,97.29,6.15,266.62,18.98,12.47,28.24,31.33,26.07
2017,6,16,97.26,4.54,224.69,18.68,6.08,29.15,34.55,25.1
2017,6,17,97.25,3.24,264.25,17.52,2.39,30.12,36.09,24.65
2017,6,18,97.14,4.89,275.62,16.91,0.11,32.13,38.75,25.65
2017,6,19,97.03,5.08,274.44,16.97,0.05,32.32,38.46,26.7
2017,6,20,97.04,5.53,273.88,16.78,1.78,31.97,37.59,26.67
2017,6,21,97.09,5.22,262.81,17.82,14.2,31.26,37.01,26.52
2017,6,22,97.17,5.42,275.94,18.31,9.63,30.75,36.47,25.84
2017,6,23,97.13,4.61,295.06,18.37,8.53,30.71,36.08,26.22
2017,6,24,96.9,4.23,281.44,17.94,2.48,30.75,36.48,25.44
2017,6,25,96.79,2.7,223.69,18.37,0.86,29.87,33.82,25.95
2017,6,26,96.96,4.3,229.69,19.04,25.34,28.17,32.48,25.05
2017,6,27,97.03,4.8,257.62,18.49,21.24,27.47,31.05,24.37
2017,6,28,97.04,4.93,247.31,18.13,4.29,29.1,35.15,24.37
2017,6,29,97.06,4.76,248.5,18.43,6.93,29.2,34.24,24.85
2017,6,30,97.0,4.6,255.5,18.86,8.01,28.49,33.26,25.15
2017,7,1,96.99,5.38,251.44,18.49,15.39,28.12,32.73,24.66
2017,7,2,97.04,5.73,256.06,18.55,8.55,28.68,34.11,24.4
2017,7,3,97.14,5.78,258.56,17.94,5.51,28.69,33.94,24.42
2017,7,4,97.18,5.87,267.94,17.4,4.33,27.66,33.24,24.13
2017,7,5,97.26,5.55,260.56,17.4,1.79,26.8,30.24,24.19
2017,7,6,97.23,5.0,285.62,17.64,0.03,28.95,34.69,23.95
2017,7,7,97.25,4.84,292.38,17.15,0.0,29.55,35.15,24.1
2017,7,8,97.21,5.29,286.0,16.66,0.0,30.09,36.17,24.71
2017,7,9,97.25,4.71,289.31,17.76,0.64,29.37,34.36,25.33
2017,7,10,97.39,3.8,287.81,17.88,4.57,28.08,32.33,25.04
2017,7,11,97.37,4.49,277.25,17.46,6.18,27.77,32.34,24.69
2017,7,12,97.25,5.52,279.56,17.33,3.9,28.35,33.41,24.26
2017,7,13,97.08,6.37,269.06,18.07,2.61,28.08,31.97,24.4
2017,7,14,96.99,4.85,268.75,18.49,11.87,28.23,33.16,24.73
2017,7,15,97.09,5.04,264.81,18.62,6.71,27.78,32.25,24.3
2017,7,16,97.09,4.63,265.94,18.19,2.14,27.44,31.98,24.09
2017,7,17,97.0,4.73,288.56,18.62,10.21,27.72,32.42,24.4
2017,7,18,96.85,5.18,291.31,19.9,34.1,26.51,28.8,24.9
2017,7,19,96.74,5.45,275.94,19.65,38.73,26.29,29.4,24.21
2017,7,20,96.75,4.8,246.56,20.26,72.64,27.01,30.15,24.05
2017,7,21,96.92,5.05,234.88,19.78,17.85,27.63,31.19,24.83
2017,7,22,97.01,5.84,232.0,18.92,3.91,27.58,31.85,23.76
2017,7,23,97.06,5.66,233.69,18.55,2.48,26.76,30.35,23.73
2017,7,24,97.06,5.52,249.81,18.37,5.09,27.34,31.94,23.79
2017,7,25,97.02,4.95,258.88,18.13,5.03,26.87,31.4,23.29
2017,7,26,97.06,5.44,268.75,18.37,9.37,27.2,32.17,23.3
2017,7,27,97.17,4.98,255.0,18.55,7.4,26.73,30.44,23.27
2017,7,28,97.29,4.59,253.38,18.68,1.79,27.05,31.19,23.45
2017,7,29,97.44,3.12,258.25,18.74,0.98,27.85,32.55,23.54
2017,7,30,97.45,3.88,293.56,18.25,0.11,27.87,32.74,24.12
2017,7,31,97.42,3.38,286.5,18.62,0.07,27.87,32.06,24.37
2017,8,1,97.43,3.52,294.44,18.92,0.59,28.25,32.87,24.12
2017,8,2,97.43,3.96,291.06,18.86,0.44,27.83,32.35,24.9
2017,8,3,97.28,4.66,281.56,18.31,0.3,27.91,32.49,24.26
2017,8,4,97.08,4.23,274.19,17.88,0.58,26.55,30.3,24.28
2017,8,5,97.08,3.79,288.56,18.31,1.09,26.77,30.76,24.03
2017,8,6,97.14,3.66,307.75,18.13,0.37,26.65,30.5,23.76
2017,8,7,97.22,3.16,279.12,18.8,15.58,26.74,30.61,23.45
2017,8,8,97.27,4.48,261.5,18.25,7.04,25.37,28.39,23.64
2017,8,9,97.35,3.81,263.56,18.13,4.59,26.42,30.71,23.15
2017,8,10,97.34,3.22,269.06,18.43,1.5,27.43,31.82,23.45
2017,8,11,97.38,3.57,275.5,18.43,0.25,27.65,32.03,23.93
2017,8,12,97.48,3.68,270.69,18.13,0.28,26.35,29.16,24.09
2017,8,13,97.6,3.2,258.62,18.01,3.14,26.7,30.5,23.89
2017,8,14,97.7,3.2,258.56,18.25,13.29,25.93,29.63,23.57
2017,8,15,97.58,3.17,282.0,18.31,1.22,26.78,31.14,22.62
2017,8,16,97.38,3.57,283.69,18.49,0.52,27.49,31.87,23.91
2017,8,17,97.17,3.38,291.81,18.62,0.99,27.37,31.98,23.82
2017,8,18,96.99,5.38,297.44,19.23,36.23,25.51,27.02,24.19
2017,8,19,96.86,4.41,241.81,20.45,23.29,26.87,30.57,24.1
2017,8,20,96.83,3.38,86.69,19.71,4.95,27.32,31.16,24.37
2017,8,21,97.0,3.55,174.31,17.76,2.02,25.51,29.19,22.24
2017,8,22,97.21,2.34,230.12,17.64,0.69,26.65,30.98,22.41
2017,8,23,97.36,3.05,300.12,18.62,0.52,27.01,31.5,23.15
2017,8,24,97.27,3.72,297.31,19.1,4.02,27.61,32.36,23.51
2017,8,25,97.04,3.91,295.25,19.47,17.71,26.64,30.49,24.34
2017,8,26,96.88,4.5,275.0,19.78,10.0,26.2,29.5,24.09
2017,8,27,96.76,3.41,293.69,20.39,7.26,26.37,28.58,24.2
2017,8,28,96.68,3.17,291.0,20.39,14.95,26.48,28.69,24.78
2017,8,29,96.74,3.77,180.94,19.47,19.21,26.2,30.29,23.62
2017,8,30,97.2,4.1,203.75,18.74,0.64,27.03,31.8,23.01
2017,8,31,97.5,2.88,265.81,18.74,0.03,27.42,32.19,23.07
2017,9,1,97.56,3.45,288.56,18.25,0.0,26.86,31.19,23.79
2017,9,2,97.54,2.6,286.44,17.64,0.07,26.69,31.42,21.82
2017,9,3,97.55,2.08,268.56,18.43,5.67,27.15,31.58,22.98
2017,9,4,97.63,2.8,302.69,19.1,1.43,27.19,31.9,22.93
2017,9,5,97.58,2.8,312.31,19.84,2.44,27.6,31.4,24.18
2017,9,6,97.55,1.89,258.19,19.47,2.29,27.8,31.4,24.56
2017,9,7,97.54,1.66,151.81,19.53,4.75,28.13,31.51,24.38
2017,9,8,97.58,1.16,219.5,19.53,7.3,28.05,31.53,24.58
2017,9,9,97.52,1.64,187.0,19.84,4.32,27.87,31.6,24.34
2017,9,10,97.6,1.74,149.56,19.47,0.75,27.66,31.56,23.83
2017,9,11,97.71,1.72,93.88,19.78,2.25,27.74,31.45,24.12
2017,9,12,97.79,1.4,182.88,19.65,14.15,27.6,31.06,24.38
2017,9,13,97.73,2.02,227.75,19.41,8.59,27.05,30.66,23.76
2017,9,14,97.6,1.88,254.62,18.98,6.36,26.33,29.13,23.7
2017,9,15,97.44,1.84,243.12,19.1,11.2,26.74,30.52,22.9
2017,9,16,97.35,1.42,208.44,19.59,0.62,27.55,31.17,24.21
2017,9,17,97.33,1.59,185.31,19.78,18.35,27.4,30.91,24.03
2017,9,18,97.35,2.8,277.31,19.71,7.75,26.21,29.39,23.82
2017,9,19,97.32,2.48,256.56,19.41,10.95,26.51,29.94,24.0
2017,9,20,97.18,1.72,230.12,19.23,3.86,26.41,29.87,23.22
2017,9,21,97.17,3.43,266.56,19.35,12.44,26.55,30.51,23.83
2017,9,22,97.45,3.82,277.81,18.43,0.98,26.01,29.95,23.36
2017,9,23,97.72,2.6,297.69,18.25,0.05,26.77,31.81,22.35
2017,9,24,97.72,2.66,331.88,18.13,0.06,26.85,31.98,22.13
2017,9,25,97.56,2.84,290.12,18.62,3.29,26.87,32.0,22.4
2017,9,26,97.56,2.88,239.81,18.74,0.55,27.14,32.08,22.77
2017,9,27,97.58,2.86,145.06,18.37,0.01,26.89,31.8,22.75
2017,9,28,97.5,2.49,43.06,18.74,0.76,27.15,32.1,22.83
2017,9,29,97.51,1.05,244.5,18.43,0.33,27.39,30.98,23.98
2017,9,30,97.62,1.36,260.75,17.88,0.0,27.79,32.44,23.17
2017,10,1,97.61,1.63,218.62,17.33,0.09,27.15,32.28,21.85
2017,10,2,97.56,1.34,123.0,18.25,0.59,27.19,30.9,23.77
2017,10,3,97.63,2.29,115.94,16.3,0.14,26.63,31.87,21.55
2017,10,4,97.68,2.61,27.19,15.38,0.0,25.71,31.73,19.96
2017,10,5,97.59,2.69,34.81,17.58,4.72,25.15,29.89,19.96
2017,10,6,97.59,2.97,50.25,19.41,5.03,26.45,30.03,23.51
2017,10,7,97.56,1.89,82.19,18.98,4.58,26.73,30.54,22.97
2017,10,8,97.49,1.62,122.69,19.04,6.28,26.64,30.3,23.76
2017,10,9,97.49,2.16,123.25,19.17,6.12,26.0,29.08,23.38
2017,10,10,97.48,2.02,109.56,18.92,7.65,26.08,30.15,23.26
2017,10,11,97.53,1.49,148.75,18.68,1.03,26.61,30.45,22.87
2017,10,12,97.53,0.94,153.19,18.31,9.75,27.18,30.93,22.73
2017,10,13,97.48,1.04,211.69,18.74,2.02,27.38,30.85,23.52
2017,10,14,97.46,1.84,94.56,19.29,0.81,27.06,30.73,23.54
2017,10,15,97.56,1.61,145.31,18.37,0.02,27.81,32.34,23.89
2017,10,16,97.63,2.07,234.12,15.93,0.0,27.04,32.26,22.07
2017,10,17,97.63,2.34,319.25,14.77,0.0,26.0,32.64,19.86
2017,10,18,97.62,2.63,93.5,13.67,0.0,24.44,31.48,18.81
2017,10,19,97.56,2.45,84.88,13.73,0.04,24.11,30.51,17.22
2017,10,20,97.56,2.41,321.25,16.91,2.06,25.05,29.58,21.24
2017,10,21,97.57,2.22,199.12,18.98,1.5,26.68,31.66,22.87
2017,10,22,97.7,1.81,209.0,17.82,0.92,27.03,31.83,22.92
2017,10,23,97.88,2.19,330.94,13.98,0.03,25.48,32.27,19.66
2017,10,24,98.09,2.16,226.0,10.56,0.0,23.81,31.24,15.94
2017,10,25,98.26,1.67,168.5,10.44,0.0,23.89,31.35,17.69
2017,10,26,98.31,1.52,108.19,10.25,0.0,23.82,31.01,18.64
2017,10,27,98.2,1.36,85.56,10.93,0.0,24.6,31.44,18.87
2017,10,28,98.21,1.7,137.31,11.96,0.0,24.86,31.27,20.62
2017,10,29,98.31,2.34,106.19,12.57,0.0,24.14,31.17,18.87
2017,10,30,98.29,1.73,92.38,11.84,0.0,23.98,31.19,18.45
2017,10,31,98.15,1.62,97.31,11.47,0.0,23.68,31.15,18.65
2017,11,1,98.25,2.51,72.88,11.17,0.0,22.19,29.86,15.8
2017,11,2,98.19,2.53,77.25,11.41,0.0,22.25,29.48,15.89
2017,11,3,98.11,2.35,92.56,11.05,0.0,22.2,29.81,17.08
2017,11,4,98.21,3.04,76.19,10.86,0.0,21.02,28.94,14.76
2017,11,5,98.26,3.12,65.88,10.62,0.0,21.35,29.94,14.68
2017,11,6,98.26,2.84,73.25,11.35,0.0,21.71,30.24,14.62
2017,11,7,98.26,2.74,78.88,11.29,0.0,22.15,30.62,15.0
2017,11,8,98.24,2.32,86.5,11.54,0.0,22.49,30.41,15.84
2017,11,9,98.13,2.06,81.75,11.11,0.0,22.39,30.05,17.07
