-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2016 through 03/31/2021 
Location: Latitude  21.4549   Longitude 80.1961 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 342.12 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,MO,DY,PS,WS10M,WD10M,QV2M,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN
2016,11,29,97.5,1.38,137.44,7.14,0.0,21.1,30.89,12.69
2016,11,30,97.58,1.74,121.5,7.57,0.0,20.5,30.32,11.62
2016,12,1,97.58,1.89,81.81,8.61,0.0,20.21,29.77,12.16
2016,12,2,97.63,2.04,78.56,9.89,0.0,20.29,29.69,14.03
2016,12,3,97.77,2.23,64.56,10.62,0.0,20.65,29.7,14.08
2016,12,4,97.83,2.27,46.12,9.4,0.0,20.43,29.6,13.79
2016,12,5,97.69,1.8,89.88,8.06,0.0,19.73,28.59,12.44
2016,12,6,97.68,1.95,71.31,7.57,0.0,19.01,28.17,11.37
2016,12,7,97.61,1.59,149.44,7.26,0.0,18.82,28.29,10.66
2016,12,8,97.5,2.63,19.31,6.35,0.0,17.62,27.69,10.05
2016,12,9,97.36,2.31,34.31,6.23,0.0,17.53,27.4,9.26
2016,12,10,97.34,2.23,38.62,6.41,0.0,18.0,28.26,9.23
2016,12,11,97.3,3.07,49.62,6.47,0.0,18.96,30.85,10.16
2016,12,12,97.34,2.98,74.88,6.96,0.0,19.22,29.84,11.51
2016,12,13,97.4,2.98,73.5,7.2,0.0,19.82,30.74,11.94
2016,12,14,97.56,2.61,59.56,6.77,0.0,20.19,30.52,12.32
2016,12,15,97.64,2.2,100.38,6.59,0.0,19.71,29.77,11.76
2016,12,16,97.72,2.48,122.31,6.23,0.0,18.69,29.13,10.43
2016,12,17,97.69,2.79,126.69,5.86,0.0,18.1,28.8,9.96
2016,12,18,97.7,2.39,34.94,4.88,0.0,18.31,28.66,9.75
2016,12,19,97.69,2.39,125.06,4.88,0.0,18.14,28.97,9.04
2016,12,20,97.63,2.63,67.44,4.7,0.0,18.26,29.94,9.22
2016,12,21,97.63,2.98,140.75,4.33,0.0,18.4,30.52,9.13
2016,12,22,97.54,3.05,103.94,3.85,0.0,18.31,30.85,9.07
2016,12,23,97.4,2.97,70.38,4.03,0.0,17.74,29.58,8.78
2016,12,24,97.25,1.88,151.75,4.88,0.0,18.74,30.73,9.37
2016,12,25,97.37,2.24,183.31,5.98,0.0,19.14,30.14,10.38
2016,12,26,97.52,3.7,151.06,3.97,0.0,17.98,29.32,9.86
2016,12,27,97.63,2.95,69.31,4.27,0.0,17.36,28.62,8.69
2016,12,28,97.62,1.88,101.25,5.43,0.0,18.52,28.54,9.72
2016,12,29,97.6,1.52,113.75,5.31,0.0,19.76,30.1,10.49
2016,12,30,97.6,1.65,166.19,5.62,0.0,20.12,30.82,10.83
2016,12,31,97.52,2.23,161.88,5.92,0.0,19.87,30.19,11.15
2017,1,1,97.5,2.12,168.44,5.98,0.0,20.15,29.57,12.28
2017,1,2,97.56,2.63,189.44,6.16,0.0,19.85,28.82,13.48
2017,1,3,97.67,3.25,121.19,6.1,0.0,18.05,27.88,10.83
2017,1,4,97.6,1.93,147.25,6.59,0.0,19.07,27.52,10.69
2017,1,5,97.51,1.42,104.19,5.55,0.0,19.4,29.08,11.6
2017,1,6,97.39,2.38,159.44,5.86,0.0,19.3,29.27,11.27
2017,1,7,97.17,3.09,171.56,5.86,0.0,19.28,28.7,11.2
2017,1,8,97.18,2.49,161.75,7.14,0.0,19.83,27.98,12.43
2017,1,9,97.21,2.53,180.75,8.73,3.99,20.39,28.0,12.69
2017,1,10,97.32,3.13,146.62,8.67,0.91,18.82,26.62,13.58
2017,1,11,97.46,2.64,131.81,5.86,0.0,17.55,26.04,10.62
2017,1,12,97.44,2.3,113.5,4.15,0.0,16.11,24.92,8.16
2017,1,13,97.51,2.55,112.44,3.48,0.0,15.69,25.92,7.13
2017,1,14,97.64,2.4,109.44,3.48,0.0,16.57,26.55,6.89
2017,1,15,97.69,1.68,143.56,3.97,0.0,18.75,29.24,8.39
2017,1,16,97.61,1.85,168.25,5.25,0.0,20.07,29.87,11.76
2017,1,17,97.57,1.56,195.06,6.71,0.0,21.43,30.01,14.33
2017,1,18,97.75,2.1,117.38,6.77,0.0,21.51,30.58,14.36
2017,1,19,97.83,2.65,87.69,6.84,0.0,21.08,30.94,13.29
2017,1,20,97.86,3.13,84.5,7.08,0.0,21.01,30.38,13.66
2017,1,21,97.86,2.73,107.62,6.35,0.0,21.8,31.33,14.37
2017,1,22,97.91,1.98,149.12,6.29,0.0,22.53,31.72,13.94
2017,1,23,97.86,1.95,114.88,6.23,0.0,22.53,32.13,13.97
2017,1,24,97.8,2.29,91.94,6.29,0.0,21.91,31.99,13.68
2017,1,25,97.82,2.73,106.56,5.98,0.0,21.31,31.58,13.22
2017,1,26,97.69,3.06,137.56,6.23,0.02,22.65,32.46,13.3
2017,1,27,97.56,3.24,185.5,7.39,0.0,23.55,32.55,16.3
2017,1,28,97.7,3.27,124.5,5.74,0.0,20.76,30.16,13.65
2017,1,29,97.7,1.8,135.5,3.48,0.0,21.58,31.8,11.44
2017,1,30,97.52,1.32,132.44,3.54,0.0,23.14,33.62,13.69
2017,1,31,97.4,1.84,185.81,4.09,0.0,23.23,33.46,14.49
2017,2,1,97.52,2.62,102.12,4.46,0.0,22.15,32.36,12.99
2017,2,2,97.71,2.18,107.56,5.62,0.0,22.69,32.72,14.16
2017,2,3,97.65,1.69,120.06,5.49,0.0,22.58,32.1,13.63
2017,2,4,97.49,2.25,116.81,4.64,0.0,22.65,33.93,13.13
2017,2,5,97.39,2.46,164.06,4.64,0.0,23.07,33.26,13.2
2017,2,6,97.37,2.27,275.31,5.19,0.0,24.19,33.15,15.86
2017,2,7,97.43,2.23,129.0,4.46,0.0,23.5,32.51,14.29
2017,2,8,97.47,1.96,146.88,3.6,0.0,23.74,33.83,13.4
2017,2,9,97.33,1.81,194.19,4.7,0.0,24.88,34.34,16.1
2017,2,10,97.31,2.86,102.81,5.31,0.0,23.82,32.89,15.2
2017,2,11,97.4,3.02,111.62,6.41,0.8,23.85,32.66,16.06
2017,2,12,97.63,3.07,126.0,7.57,0.59,25.33,32.83,18.64
2017,2,13,97.83,2.18,95.44,8.48,0.0,25.47,32.94,18.31
2017,2,14,97.97,2.03,55.38,7.93,0.0,25.26,33.81,17.91
2017,2,15,97.96,2.41,113.62,5.68,0.0,24.59,34.23,16.18
2017,2,16,97.77,3.4,21.12,4.03,0.0,24.81,35.23,15.69
2017,2,17,97.64,3.45,71.44,5.25,0.0,25.51,35.44,17.29
2017,2,18,97.64,3.87,92.38,5.19,0.0,26.09,37.04,16.69
2017,2,19,97.48,3.55,137.88,4.39,0.0,25.8,36.32,16.38
2017,2,20,97.08,2.89,193.81,4.03,0.0,26.3,36.66,17.86
2017,2,21,96.92,3.69,276.69,4.21,0.0,26.79,37.04,17.36
2017,2,22,97.1,3.22,305.81,3.48,0.0,26.49,36.99,17.07
2017,2,23,97.3,3.59,220.12,3.66,0.0,26.84,37.14,17.84
2017,2,24,97.58,4.03,88.0,1.95,0.0,24.03,34.58,14.83
2017,2,25,97.54,3.8,133.5,1.83,0.0,23.9,34.67,14.21
2017,2,26,97.28,3.52,146.0,2.69,0.0,25.42,36.46,15.39
2017,2,27,97.37,3.45,96.5,3.17,0.0,25.97,36.85,15.92
2017,2,28,97.44,3.26,93.44,2.75,0.0,26.05,37.05,15.51
2017,3,1,97.32,2.43,153.44,3.42,0.0,26.84,37.44,16.32
2017,3,2,97.13,2.88,200.25,4.09,0.0,27.07,36.49,19.17
2017,3,3,96.88,3.88,221.31,5.25,0.0,27.27,36.54,19.03
2017,3,4,96.82,3.93,229.12,4.52,0.0,26.51,36.14,17.67
2017,3,5,96.91,3.46,193.88,4.33,0.0,26.76,36.14,17.44
2017,3,6,97.0,3.45,99.19,3.36,0.0,26.4,35.62,17.88
2017,3,7,96.88,3.02,108.69,5.07,2.36,27.34,36.09,17.51
2017,3,8,96.76,3.69,171.12,8.79,4.45,26.6,34.81,20.23
2017,3,9,96.72,3.6,278.12,6.9,0.0,26.86,35.42,18.54
2017,3,10,96.62,4.14,264.06,6.35,0.0,27.32,35.7,19.83
2017,3,11,96.85,4.57,282.69,6.96,0.0,27.09,34.05,20.18
2017,3,12,97.2,3.72,219.31,2.75,0.0,23.87,32.83,15.87
2017,3,13,97.32,2.45,115.75,2.99,0.0,24.26,33.62,13.9
2017,3,14,97.35,2.41,111.38,2.81,0.0,24.98,34.58,15.08
2017,3,15,97.38,2.74,131.38,2.99,0.0,25.44,35.25,15.16
2017,3,16,97.2,2.93,137.25,3.54,0.0,26.45,36.18,16.69
2017,3,17,96.97,3.45,253.69,8.79,0.0,28.1,36.98,21.26
2017,3,18,97.05,3.11,170.75,4.58,0.0,28.23,37.75,18.9
2017,3,19,97.07,4.15,260.81,6.1,0.01,29.12,37.79,20.93
2017,3,20,97.27,3.99,125.75,5.62,0.01,26.76,35.98,19.05
2017,3,21,97.4,2.09,43.62,3.6,0.0,28.21,37.05,18.03
2017,3,22,97.25,1.67,187.69,3.66,0.0,29.65,39.51,18.15
2017,3,23,97.11,1.84,257.88,4.33,0.0,31.22,40.57,23.42
2017,3,24,97.01,2.77,243.12,5.19,0.0,31.53,41.26,21.82
2017,3,25,97.03,3.57,197.25,4.7,0.0,31.98,41.98,23.08
2017,3,26,97.09,2.62,129.81,4.33,0.0,32.43,42.11,22.88
2017,3,27,97.11,2.4,94.44,4.52,0.0,32.7,42.12,22.99
2017,3,28,97.06,2.27,178.69,4.52,0.0,33.23,42.92,22.98
2017,3,29,96.93,1.37,181.75,4.82,0.0,34.11,43.19,24.65
2017,3,30,96.96,1.86,252.31,4.52,0.0,33.83,43.43,24.58
2017,3,31,97.01,2.09,320.81,3.6,0.0,34.73,44.47,24.54
2017,4,1,96.85,1.87,260.31,5.07,0.0,34.41,43.31,25.34
2017,4,2,96.69,2.98,306.38,5.8,0.0,34.58,42.76,26.76
2017,4,3,96.77,3.46,269.25,4.58,0.0,34.19,43.23,25.54
2017,4,4,96.86,3.78,245.75,6.47,0.0,33.86,42.33,25.44
2017,4,5,96.76,3.7,252.06,6.65,0.0,33.9,42.29,25.62
2017,4,6,96.67,2.82,269.19,6.41,0.0,34.4,42.93,25.61
2017,4,7,96.75,3.78,274.25,5.43,0.0,34.19,43.15,25.14
2017,4,8,96.86,3.26,285.38,3.54,0.0,33.26,42.58,24.22
2017,4,9,96.9,3.45,156.44,2.62,0.0,32.57,42.3,23.4
2017,4,10,96.93,4.39,102.38,1.71,0.0,31.08,41.05,22.01
2017,4,11,96.92,3.72,153.69,2.01,0.0,31.15,41.33,21.18
2017,4,12,96.87,2.53,99.44,2.5,0.0,32.96,42.49,21.65
2017,4,13,96.82,1.68,152.0,2.75,0.0,33.82,43.37,22.98
2017,4,14,96.72,1.94,155.62,3.05,0.0,33.76,42.87,24.8
2017,4,15,96.51,2.27,235.69,4.64,0.0,34.05,43.51,25.46
2017,4,16,96.43,3.41,164.5,3.48,0.0,35.06,45.77,24.37
2017,4,17,96.64,3.49,172.94,4.39,0.0,35.02,45.12,25.42
2017,4,18,96.59,1.98,189.69,4.27,0.0,35.72,45.1,25.05
2017,4,19,96.5,3.5,320.62,4.46,0.0,35.83,45.03,26.9
2017,4,20,96.49,5.53,283.25,3.91,0.0,35.43,44.33,27.65
2017,4,21,96.48,4.59,286.19,5.8,0.0,35.57,44.73,25.96
2017,4,22,96.56,5.49,290.19,4.94,0.0,36.15,44.74,27.8
2017,4,23,96.64,5.41,286.94,5.07,0.0,35.15,43.51,27.33
2017,4,24,96.72,5.55,290.31,4.88,0.0,34.05,42.64,26.13
2017,4,25,96.7,4.62,294.44,5.74,0.0,33.83,42.49,25.08
2017,4,26,96.77,4.16,298.31,6.1,0.0,34.15,42.49,26.35
2017,4,27,96.85,4.88,320.5,3.91,0.0,34.12,43.04,25.9
2017,4,28,96.78,3.71,310.0,3.54,0.0,34.57,43.69,25.0
2017,4,29,96.78,3.63,280.0,4.82,0.0,35.63,43.89,27.3
2017,4,30,96.74,2.83,267.19,5.74,0.0,35.41,43.26,27.54
2017,5,1,96.83,3.03,238.44,6.59,0.0,35.48,41.96,29.44
2017,5,2,96.97,3.73,210.5,7.87,0.0,35.22,41.99,28.59
2017,5,3,96.95,2.32,185.25,8.3,0.02,35.44,42.66,28.26
2017,5,4,96.87,3.73,220.75,8.42,0.59,36.25,43.69,29.13
2017,5,5,96.75,1.8,237.31,6.53,0.04,37.36,45.04,29.8
2017,5,6,96.82,3.48,190.56,7.87,0.15,37.15,44.73,30.66
2017,5,7,96.9,4.69,193.5,9.52,0.33,36.44,43.69,29.85
2017,5,8,96.78,3.16,223.56,8.85,0.44,36.21,44.01,28.01
2017,5,9,96.63,1.88,182.62,8.06,0.28,37.2,44.89,28.98
2017,5,10,96.76,4.3,191.62,10.62,0.0,35.8,42.67,29.25
2017,5,11,96.82,3.35,214.44,10.8,0.0,35.66,42.77,28.59
2017,5,12,96.79,2.75,214.06,10.25,0.35,36.41,43.41,29.23
2017,5,13,96.58,3.38,242.44,10.13,0.22,37.51,44.63,30.08
2017,5,14,96.4,3.82,217.56,10.19,0.04,38.49,45.92,31.51
2017,5,15,96.28,3.62,293.75,9.89,0.03,38.94,46.81,31.08
2017,5,16,96.2,4.82,314.75,8.18,0.01,39.13,46.17,33.19
2017,5,17,96.22,4.98,310.56,7.57,0.0,38.76,46.24,30.73
2017,5,18,96.32,4.07,316.56,7.02,0.0,38.3,45.95,30.3
2017,5,19,96.45,3.68,296.62,6.04,0.0,38.24,45.66,31.52
2017,5,20,96.36,4.16,304.88,6.23,0.01,37.5,45.58,29.43
2017,5,21,96.31,4.1,293.25,6.1,0.0,37.14,45.06,29.03
2017,5,22,96.41,4.73,308.44,7.93,0.0,36.9,44.4,28.91
2017,5,23,96.46,4.22,309.0,7.51,0.0,37.21,44.83,29.49
2017,5,24,96.37,2.37,202.62,6.1,0.0,38.19,45.75,29.2
2017,5,25,96.22,2.3,338.62,8.61,0.0,39.37,45.15,32.44
2017,5,26,96.24,2.26,240.06,9.34,0.0,39.38,45.82,32.55
2017,5,27,96.09,4.52,184.06,12.02,0.24,39.37,46.23,32.72
2017,5,28,96.2,5.29,217.0,13.67,10.22,36.67,45.0,29.6
2017,5,29,96.15,3.27,238.38,15.38,2.39,34.15,41.65,27.4
2017,5,30,96.04,2.46,236.94,17.4,9.09,33.63,39.25,28.95
2017,5,31,96.16,3.08,206.44,16.54,0.22,33.72,40.2,28.14
2017,6,1,96.33,1.69,262.38,16.78,0.58,34.03,39.26,28.05
2017,6,2,96.51,1.93,197.62,17.52,2.02,32.47,37.58,27.13
2017,6,3,96.41,4.03,232.81,15.69,0.03,35.55,42.4,28.27
2017,6,4,96.34,4.98,242.56,14.65,0.58,36.96,44.54,30.09
2017,6,5,96.27,5.99,283.56,15.26,0.23,37.67,45.19,31.81
2017,6,6,96.48,4.82,273.5,15.93,4.36,33.82,39.94,28.36
2017,6,7,96.57,3.2,195.62,16.6,0.04,31.62,37.84,28.09
2017,6,8,96.41,4.02,299.38,16.6,0.43,32.51,37.48,27.95
2017,6,9,96.27,4.04,341.06,15.5,0.06,34.15,40.14,28.14
2017,6,10,96.22,2.67,270.25,16.17,4.67,32.68,38.47,27.39
2017,6,11,96.21,2.84,215.12,18.07,7.02,30.37,35.8,25.78
2017,6,12,96.24,3.45,243.25,17.09,0.93,31.3,37.05,26.37
2017,6,13,96.28,3.63,210.5,16.97,1.61,31.69,38.87,25.71
2017,6,14,96.49,3.11,208.75,18.49,2.12,29.83,33.94,25.94
2017,6,15,96.35,4.34,270.12,16.91,2.52,31.89,40.57,26.02
2017,6,16,96.44,4.67,220.19,18.07,3.0,29.82,35.76,26.4
2017,6,17,96.41,2.93,247.44,15.99,0.46,31.76,38.94,24.65
2017,6,18,96.28,3.92,252.12,16.36,0.58,33.23,40.4,25.86
2017,6,19,96.17,4.2,257.38,15.75,0.04,33.73,39.55,27.92
2017,6,20,96.17,3.59,256.5,15.56,0.47,33.87,39.07,29.08
2017,6,21,96.23,3.81,242.38,16.66,3.73,32.62,38.19,27.87
2017,6,22,96.34,3.39,238.81,17.7,3.54,31.16,35.65,27.36
2017,6,23,96.3,2.42,262.19,17.7,6.9,31.28,37.24,26.28
2017,6,24,96.07,2.9,274.56,17.33,8.1,31.37,37.7,25.37
2017,6,25,96.0,2.8,252.19,17.52,4.6,30.57,36.08,25.95
2017,6,26,96.15,3.44,229.25,19.29,17.23,28.67,33.38,25.23
2017,6,27,96.17,5.08,240.0,18.49,15.29,28.17,32.81,24.55
2017,6,28,96.23,4.73,233.81,18.74,26.19,27.94,32.78,24.62
2017,6,29,96.24,4.25,234.06,19.1,9.74,28.68,33.38,24.99
2017,6,30,96.18,4.28,245.88,19.23,13.07,28.03,32.76,24.9
2017,7,1,96.17,4.55,240.0,19.29,21.62,27.7,31.92,24.87
2017,7,2,96.23,4.77,243.12,19.29,8.58,27.62,31.98,24.52
2017,7,3,96.29,5.27,243.69,18.74,8.84,27.87,32.46,24.33
2017,7,4,96.31,5.34,254.56,18.13,4.07,26.49,30.84,23.52
2017,7,5,96.38,4.91,256.38,18.31,3.69,27.13,31.46,23.73
2017,7,6,96.4,3.9,277.19,18.55,0.45,28.29,33.26,23.53
2017,7,7,96.42,3.8,285.12,17.7,0.0,29.16,34.63,23.8
2017,7,8,96.37,4.19,301.31,17.76,0.0,29.65,35.21,24.73
2017,7,9,96.42,2.82,308.69,18.92,4.39,28.23,31.9,24.9
2017,7,10,96.56,3.41,261.44,19.35,16.82,27.04,29.81,24.98
2017,7,11,96.55,3.51,256.81,18.92,9.42,26.26,29.4,24.15
2017,7,12,96.43,3.83,263.5,18.8,1.63,27.13,31.73,23.21
2017,7,13,96.23,4.3,242.75,19.23,6.48,26.71,30.17,24.26
2017,7,14,96.21,3.29,239.75,19.17,12.87,26.75,30.56,24.21
2017,7,15,96.27,3.84,247.62,19.04,9.74,26.88,30.92,23.57
2017,7,16,96.27,3.41,275.38,18.98,3.9,26.44,29.78,24.2
2017,7,17,96.18,3.21,315.31,19.71,38.28,26.54,30.12,23.98
2017,7,18,95.99,3.37,241.06,20.75,42.22,27.23,30.8,24.08
2017,7,19,95.88,2.76,227.88,20.87,33.42,27.14,30.0,25.3
2017,7,20,95.89,5.66,232.88,20.75,154.82,25.95,27.52,24.51
2017,7,21,96.12,5.02,225.0,20.32,16.07,26.67,29.99,24.56
2017,7,22,96.22,5.44,209.44,19.78,12.4,26.14,28.96,23.8
2017,7,23,96.25,5.39,219.75,19.23,3.87,25.61,27.71,23.77
2017,7,24,96.23,5.35,236.62,19.23,5.34,26.48,30.43,23.96
2017,7,25,96.22,4.18,250.06,18.62,2.19,25.63,28.77,22.54
2017,7,26,96.23,5.17,256.69,18.74,3.53,25.9,28.91,23.51
2017,7,27,96.33,5.7,231.88,18.92,8.07,25.44,27.98,23.48
2017,7,28,96.5,5.03,224.94,18.98,3.11,26.05,29.6,23.4
2017,7,29,96.66,3.26,241.88,18.98,0.05,26.73,30.96,22.9
2017,7,30,96.64,3.1,274.81,18.98,1.92,27.14,31.27,23.7
2017,7,31,96.62,2.64,281.12,19.35,4.08,27.04,30.84,23.52
2017,8,1,96.64,2.76,283.25,19.29,0.53,27.27,31.01,23.65
2017,8,2,96.6,3.4,272.75,19.47,0.87,26.96,30.59,24.0
2017,8,3,96.44,3.82,264.38,19.1,0.24,26.91,30.91,24.05
2017,8,4,96.23,3.64,264.19,19.29,2.28,26.59,30.47,24.15
2017,8,5,96.24,3.23,292.75,19.35,2.49,26.23,29.69,23.99
2017,8,6,96.3,3.73,294.19,19.04,2.45,25.72,29.07,23.86
2017,8,7,96.37,3.65,266.06,19.59,12.25,26.37,30.17,23.36
2017,8,8,96.42,4.84,234.44,18.86,19.18,25.22,27.69,23.3
2017,8,9,96.51,4.89,247.19,18.49,13.02,25.44,28.76,23.01
2017,8,10,96.56,3.37,255.25,18.68,4.68,26.07,29.84,23.01
2017,8,11,96.57,3.35,246.62,19.04,0.32,26.26,29.94,23.37
2017,8,12,96.66,3.3,250.75,18.86,0.44,25.53,27.95,23.71
2017,8,13,96.77,3.27,243.75,18.68,1.15,26.19,30.26,23.12
2017,8,14,96.86,2.99,255.44,18.92,0.56,26.53,30.93,22.96
2017,8,15,96.76,2.62,266.5,19.1,0.4,26.48,29.98,23.6
2017,8,16,96.55,3.01,269.06,19.1,4.43,26.58,30.65,23.87
2017,8,17,96.36,2.55,287.81,19.23,12.3,26.12,29.75,23.73
2017,8,18,96.13,2.8,235.75,20.63,33.86,27.08,30.76,23.77
2017,8,19,96.11,3.38,81.56,20.69,9.8,27.61,32.02,24.76
2017,8,20,96.13,4.16,86.56,19.59,5.24,26.82,30.62,23.77
2017,8,21,96.28,3.55,167.56,18.74,0.86,25.77,29.69,22.84
2017,8,22,96.46,2.63,199.31,18.19,0.04,26.04,30.3,22.08
2017,8,23,96.58,1.52,280.06,18.92,3.38,26.94,30.97,22.81
2017,8,24,96.45,1.95,314.69,19.96,3.26,27.63,31.92,23.52
2017,8,25,96.22,1.02,179.94,20.2,27.14,27.83,31.63,24.69
2017,8,26,96.06,1.98,222.56,20.57,7.18,27.34,31.08,24.2
2017,8,27,95.96,1.09,166.5,21.0,10.81,27.68,31.19,25.08
2017,8,28,95.92,2.27,90.25,20.51,37.43,27.33,31.05,24.48
2017,8,29,96.05,4.79,148.75,19.96,29.43,26.26,29.44,24.3
2017,8,30,96.48,4.23,187.06,19.41,5.84,26.26,30.22,23.23
2017,8,31,96.72,3.02,239.25,19.35,0.86,26.61,30.69,23.06
2017,9,1,96.74,2.32,286.19,19.23,1.14,26.94,31.33,22.76
2017,9,2,96.73,2.4,283.12,18.55,1.28,26.51,30.3,23.08
2017,9,3,96.78,2.09,257.94,18.74,2.76,26.5,30.42,22.79
2017,9,4,96.84,1.98,287.12,19.35,1.44,27.02,31.07,22.88
2017,9,5,96.78,2.38,330.0,20.08,0.39,27.72,31.76,24.05
2017,9,6,96.77,1.92,242.25,19.65,1.3,27.78,31.76,23.86
2017,9,7,96.79,1.88,204.56,19.84,3.75,27.61,30.83,24.27
2017,9,8,96.83,1.27,251.12,19.35,1.14,27.73,30.82,24.31
2017,9,9,96.78,1.54,234.31,19.96,7.3,27.4,31.07,24.06
2017,9,10,96.88,1.53,196.44,19.65,3.27,27.04,29.97,24.03
2017,9,11,96.99,0.99,96.06,19.29,6.57,27.19,30.26,24.26
2017,9,12,97.04,1.52,232.5,19.59,13.19,26.76,29.98,24.38
2017,9,13,96.96,2.02,263.0,19.65,15.8,25.82,28.23,24.01
2017,9,14,96.85,1.92,224.81,19.17,3.02,25.53,28.76,23.46
2017,9,15,96.7,1.23,208.31,18.86,2.52,26.57,30.33,22.94
2017,9,16,96.61,1.32,207.56,19.47,0.84,27.12,30.98,23.49
2017,9,17,96.57,0.94,163.88,19.84,10.4,27.01,30.32,23.8
2017,9,18,96.57,1.65,235.31,20.02,6.49,26.15,28.5,24.35
2017,9,19,96.51,1.81,255.88,19.53,24.33,25.9,28.85,23.55
2017,9,20,96.4,2.45,224.81,19.53,12.8,25.59,28.83,23.47
2017,9,21,96.37,3.91,201.62,19.78,13.84,25.89,29.12,23.44
2017,9,22,96.62,3.0,255.06,18.62,0.59,25.79,29.34,23.18
2017,9,23,96.94,1.7,283.44,18.07,0.0,26.48,31.2,21.87
2017,9,24,96.93,2.37,335.5,18.25,0.0,26.33,31.36,21.65
2017,9,25,96.78,2.65,341.88,18.55,0.07,26.44,31.5,21.87
2017,9,26,96.79,2.66,165.12,18.19,0.0,26.37,31.41,21.76
2017,9,27,96.81,2.61,121.62,18.37,0.04,26.71,31.64,22.22
2017,9,28,96.76,2.26,54.75,18.74,12.18,26.29,30.4,23.05
2017,9,29,96.74,1.73,106.31,17.76,1.48,26.76,31.58,22.4
2017,9,30,96.87,0.64,163.06,17.09,0.0,27.45,31.64,22.9
2017,10,1,96.87,0.68,154.19,18.01,1.06,27.0,30.84,22.55
2017,10,2,96.81,1.63,175.5,18.19,3.85,26.46,30.38,23.33
2017,10,3,96.87,2.3,28.44,15.87,0.05,25.71,31.2,20.76
2017,10,4,96.91,2.62,22.31,16.17,0.0,25.31,31.06,19.76
2017,10,5,96.86,2.46,66.12,18.62,0.95,25.48,28.94,22.38
2017,10,6,96.87,2.54,66.38,19.04,1.39,26.23,30.39,22.97
2017,10,7,96.83,1.55,81.62,18.68,3.58,26.36,30.16,22.4
2017,10,8,96.75,1.98,70.94,19.23,2.63,25.71,29.1,22.86
2017,10,9,96.77,1.33,112.69,18.86,2.04,26.2,29.2,23.43
2017,10,10,96.74,1.42,86.25,18.74,6.89,26.18,29.98,22.58
2017,10,11,96.78,0.71,162.88,17.94,0.14,26.69,30.53,23.12
2017,10,12,96.78,0.96,255.31,18.01,0.29,26.65,30.46,22.38
2017,10,13,96.73,1.05,317.75,18.49,5.7,27.08,30.7,22.91
2017,10,14,96.72,1.6,111.94,18.62,0.92,27.12,30.72,23.27
2017,10,15,96.81,1.3,106.44,16.85,0.0,27.54,32.37,22.83
2017,10,16,96.87,1.34,232.94,14.16,0.0,26.59,31.24,21.77
2017,10,17,96.86,2.16,219.81,13.92,0.0,25.19,31.42,19.15
2017,10,18,96.86,2.8,32.69,12.57,0.0,23.49,30.81,17.33
2017,10,19,96.77,2.5,126.44,15.81,0.17,24.42,30.1,18.4
2017,10,20,96.76,1.57,161.06,18.43,2.49,26.18,30.29,22.47
2017,10,21,96.83,1.41,103.75,18.37,0.67,26.64,30.83,22.69
2017,10,22,96.95,0.91,252.38,16.72,0.46,27.08,31.55,22.87
2017,10,23,97.11,1.42,271.88,15.26,0.38,25.55,30.9,20.9
2017,10,24,97.31,1.7,274.5,10.62,0.0,23.97,30.5,17.09
2017,10,25,97.49,1.08,214.25,9.77,0.0,24.12,30.48,17.97
2017,10,26,97.57,1.54,150.88,11.84,0.0,23.56,29.65,17.67
2017,10,27,97.45,0.73,107.06,11.47,0.0,24.58,29.99,19.28
2017,10,28,97.45,1.23,95.44,11.9,0.0,24.84,30.3,20.87
2017,10,29,97.55,1.1,149.75,12.63,0.0,24.55,30.7,19.15
2017,10,30,97.53,1.27,246.44,11.47,0.0,24.37,30.31,19.29
2017,10,31,97.4,1.48,154.5,10.01,0.0,23.01,30.55,17.33
2017,11,1,97.49,2.31,89.38,11.35,0.0,21.76,29.25,15.32
2017,11,2,97.42,1.88,62.25,10.86,0.0,22.15,29.65,15.76
2017,11,3,97.35,2.09,86.44,10.68,0.0,21.7,29.89,16.22
2017,11,4,97.47,2.86,91.44,10.8,0.0,20.9,28.91,14.51
2017,11,5,97.52,2.39,79.38,10.19,0.0,21.14,29.22,14.27
2017,11,6,97.51,2.13,93.12,11.29,0.0,22.0,30.37,14.8
2017,11,7,97.5,1.54,124.25,11.29,0.0,23.08,30.87,16.61
2017,11,8,97.48,1.12,122.62,11.11,0.0,23.11,30.49,17.49
2017,11,9,97.37,1.03,245.31,10.5,0.0,22.65,29.81,17.4
