-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2016 through 03/31/2021 
Location: Latitude  20.1849   Longitude 79.9948 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 238.17 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,MO,DY,PS,WS10M,WD10M,QV2M,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN
2016,11,29,98.68,1.73,68.44,9.09,0.0,20.01,29.21,13.55
2016,11,30,98.75,2.09,64.06,9.7,0.0,19.45,28.81,12.49
2016,12,1,98.71,2.63,62.0,10.5,0.0,19.81,28.56,12.93
2016,12,2,98.77,2.68,58.81,11.96,0.0,19.52,25.71,15.18
2016,12,3,98.9,2.55,61.94,12.27,0.0,20.82,29.05,14.51
2016,12,4,98.96,2.88,52.5,11.9,0.0,20.77,28.8,15.46
2016,12,5,98.83,2.5,57.56,10.68,0.0,19.73,27.78,13.42
2016,12,6,98.81,2.66,59.56,9.52,0.0,19.12,27.67,13.62
2016,12,7,98.76,2.26,52.25,9.34,0.0,18.76,27.99,11.89
2016,12,8,98.66,2.08,101.69,8.24,0.0,18.28,27.38,11.4
2016,12,9,98.52,2.2,65.75,8.54,0.0,17.65,27.51,9.93
2016,12,10,98.48,2.59,45.81,8.97,0.0,17.71,27.41,10.51
2016,12,11,98.44,3.15,47.44,8.54,0.0,17.12,27.01,10.18
2016,12,12,98.45,3.43,50.12,8.91,0.0,18.87,28.81,12.58
2016,12,13,98.51,3.09,60.38,9.16,0.0,20.1,29.58,13.3
2016,12,14,98.68,3.02,59.44,9.34,0.0,20.46,29.05,14.3
2016,12,15,98.77,3.1,62.0,8.67,0.0,19.83,29.13,13.39
2016,12,16,98.87,2.59,64.25,8.06,0.0,19.12,28.6,12.18
2016,12,17,98.85,2.12,96.62,7.45,0.0,19.14,28.56,10.97
2016,12,18,98.86,2.45,49.5,7.26,0.0,18.56,28.39,10.75
2016,12,19,98.86,2.41,57.81,6.77,0.0,17.87,28.19,9.7
2016,12,20,98.8,2.12,48.06,6.71,0.0,18.31,28.85,10.42
2016,12,21,98.82,1.78,107.12,6.23,0.0,19.26,28.9,10.91
2016,12,22,98.71,2.39,33.38,5.37,0.0,18.66,29.6,9.54
2016,12,23,98.58,2.52,43.12,5.62,0.0,17.58,28.32,8.9
2016,12,24,98.44,2.2,64.38,6.29,0.0,18.58,29.87,10.66
2016,12,25,98.55,2.34,156.5,6.77,0.0,19.37,29.92,10.9
2016,12,26,98.67,2.36,90.81,6.23,0.0,19.83,29.43,12.07
2016,12,27,98.76,3.16,48.88,5.98,0.0,17.46,28.44,9.48
2016,12,28,98.77,2.45,53.44,6.65,0.0,18.01,28.91,10.06
2016,12,29,98.76,2.42,58.56,7.08,0.0,19.08,30.27,10.6
2016,12,30,98.77,2.02,59.12,7.39,0.0,20.05,30.82,11.32
2016,12,31,98.69,1.73,112.5,7.02,0.0,20.6,30.81,12.22
2017,1,1,98.68,2.03,162.5,7.08,0.0,20.75,30.27,12.85
2017,1,2,98.73,2.36,180.38,7.81,0.0,20.51,29.57,13.86
2017,1,3,98.81,2.49,104.31,6.59,0.0,18.73,28.73,11.01
2017,1,4,98.74,2.27,65.06,7.63,0.0,18.81,28.69,11.24
2017,1,5,98.69,2.48,69.94,7.02,0.0,19.14,28.98,11.9
2017,1,6,98.57,2.03,144.69,5.86,0.0,19.72,30.44,11.1
2017,1,7,98.35,2.79,171.12,6.59,0.0,20.44,29.84,11.76
2017,1,8,98.33,2.48,157.25,8.3,0.0,20.97,29.64,13.3
2017,1,9,98.37,2.54,174.38,9.03,0.15,21.95,29.46,14.24
2017,1,10,98.47,1.83,212.56,8.73,0.11,21.55,28.92,15.81
2017,1,11,98.62,2.5,122.94,6.96,0.0,18.91,27.39,12.32
2017,1,12,98.6,2.52,123.31,5.43,0.0,17.62,26.52,10.44
2017,1,13,98.65,2.6,119.69,5.31,0.0,17.59,27.69,9.44
2017,1,14,98.77,2.54,108.25,5.37,0.0,17.9,28.42,9.57
2017,1,15,98.85,2.7,66.0,5.0,0.0,19.43,30.4,11.27
2017,1,16,98.79,2.12,67.75,5.13,0.0,19.96,30.16,11.02
2017,1,17,98.74,1.72,146.56,6.29,0.0,21.31,30.9,13.76
2017,1,18,98.9,2.41,103.88,6.77,0.0,21.62,31.44,13.91
2017,1,19,98.97,2.6,80.88,7.2,0.0,21.3,30.9,13.58
2017,1,20,98.98,2.94,69.06,7.14,0.0,21.34,31.33,12.87
2017,1,21,98.98,2.16,80.69,7.26,0.0,22.4,32.63,13.5
2017,1,22,99.05,2.55,55.62,7.75,0.0,23.19,32.58,15.49
2017,1,23,99.01,2.85,66.06,7.02,0.0,23.01,32.57,15.62
2017,1,24,98.95,2.87,76.06,6.65,0.0,22.3,32.38,14.18
2017,1,25,98.97,1.91,111.38,6.59,0.0,21.81,32.05,13.45
2017,1,26,98.87,2.09,142.38,7.02,0.0,22.45,31.49,14.63
2017,1,27,98.72,2.07,171.94,7.81,0.0,24.65,33.4,17.03
2017,1,28,98.82,3.07,31.44,7.57,0.0,22.01,30.87,15.3
2017,1,29,98.85,2.2,42.69,5.98,0.0,21.98,32.32,13.09
2017,1,30,98.69,2.19,65.5,5.07,0.0,22.65,33.87,13.45
2017,1,31,98.59,1.92,177.0,4.94,0.0,23.58,33.73,13.98
2017,2,1,98.66,2.12,132.69,5.31,0.0,23.51,33.86,14.42
2017,2,2,98.84,2.5,76.62,6.04,0.0,23.62,33.72,15.43
2017,2,3,98.81,2.14,81.0,6.35,0.0,22.77,32.74,14.44
2017,2,4,98.64,2.52,74.25,5.37,0.0,23.48,34.48,14.39
2017,2,5,98.56,2.22,157.69,5.98,0.0,23.69,33.71,14.16
2017,2,6,98.53,2.05,169.62,5.55,0.0,24.58,34.15,16.16
2017,2,7,98.57,2.28,113.0,6.04,0.0,23.91,33.61,15.12
2017,2,8,98.62,1.86,53.06,5.8,0.0,24.8,34.77,16.65
2017,2,9,98.49,1.92,172.25,5.13,0.0,25.5,35.31,15.48
2017,2,10,98.44,1.3,133.5,5.62,0.0,25.36,34.2,17.12
2017,2,11,98.53,2.15,142.69,7.14,0.0,25.21,34.16,16.79
2017,2,12,98.79,1.86,166.0,8.48,0.0,25.73,33.45,17.7
2017,2,13,98.98,2.4,96.0,8.91,0.0,25.79,33.83,18.6
2017,2,14,99.11,2.62,82.62,8.48,0.0,25.73,34.12,18.97
2017,2,15,99.1,2.41,65.81,7.2,0.0,25.55,34.81,17.73
2017,2,16,98.91,2.22,60.62,5.43,0.0,25.53,35.31,16.44
2017,2,17,98.78,3.04,52.12,5.37,0.0,25.62,35.14,16.19
2017,2,18,98.77,2.93,48.69,5.62,0.0,26.51,36.98,16.73
2017,2,19,98.62,2.23,48.56,5.0,0.0,26.85,36.37,16.9
2017,2,20,98.26,1.2,216.0,4.21,0.0,28.53,37.88,19.43
2017,2,21,98.15,1.75,209.31,4.09,0.0,28.54,37.26,18.86
2017,2,22,98.29,2.14,276.25,4.21,0.0,28.15,37.65,18.1
2017,2,23,98.44,2.41,200.44,4.15,0.0,27.92,38.55,17.47
2017,2,24,98.68,3.61,34.88,3.17,0.0,25.51,36.0,16.8
2017,2,25,98.66,3.13,81.25,2.38,0.0,24.91,35.55,14.53
2017,2,26,98.43,2.91,51.81,2.75,0.0,26.63,36.99,15.17
2017,2,27,98.52,2.02,72.0,3.54,0.0,27.34,37.6,17.62
2017,2,28,98.58,3.07,62.69,3.72,0.0,26.51,37.64,16.32
2017,3,1,98.48,2.36,88.81,3.78,0.0,26.98,38.08,16.43
2017,3,2,98.32,2.91,181.0,5.19,0.0,27.24,37.35,17.88
2017,3,3,98.07,3.58,187.06,5.68,0.0,27.94,37.74,19.38
2017,3,4,98.01,4.32,192.75,5.19,0.0,27.61,37.3,19.07
2017,3,5,98.04,2.41,196.06,7.87,0.0,27.92,37.22,18.64
2017,3,6,98.08,3.09,95.56,5.31,0.0,28.15,37.44,20.14
2017,3,7,97.97,3.01,143.25,8.73,3.77,29.21,37.4,20.53
2017,3,8,97.93,3.61,227.81,10.93,8.02,28.19,35.83,22.73
2017,3,9,97.93,1.63,236.0,7.69,0.0,28.02,35.87,19.19
2017,3,10,97.83,3.99,231.88,8.54,0.66,27.97,36.47,21.78
2017,3,11,98.06,3.51,283.19,7.14,0.0,27.05,35.59,19.94
2017,3,12,98.33,3.02,284.88,4.64,0.0,25.26,34.41,17.18
2017,3,13,98.45,2.66,122.31,3.66,0.0,24.73,35.27,14.62
2017,3,14,98.46,2.55,131.81,4.52,0.0,26.04,36.05,16.44
2017,3,15,98.48,2.83,117.69,5.25,0.0,27.01,36.67,18.37
2017,3,16,98.36,2.55,165.62,7.63,2.41,27.54,36.19,19.13
2017,3,17,98.19,2.82,234.38,11.6,5.19,27.73,36.02,21.27
2017,3,18,98.26,1.98,196.25,6.65,0.0,27.74,37.44,18.73
2017,3,19,98.28,3.02,250.12,7.08,0.0,28.35,37.54,19.55
2017,3,20,98.38,3.3,142.88,7.14,0.0,27.84,36.87,20.08
2017,3,21,98.53,3.13,52.75,4.76,0.0,27.57,37.58,18.17
2017,3,22,98.41,1.7,182.75,4.64,0.0,29.69,39.58,18.9
2017,3,23,98.29,1.53,224.38,5.31,0.0,30.51,40.05,20.18
2017,3,24,98.19,1.73,225.38,6.23,0.0,32.35,41.35,21.8
2017,3,25,98.2,1.7,282.38,6.29,0.0,33.26,41.98,24.31
2017,3,26,98.24,1.39,184.19,6.1,0.0,33.52,42.05,24.26
2017,3,27,98.27,1.88,198.0,7.39,0.0,32.73,41.28,23.16
2017,3,28,98.25,1.91,215.31,6.53,0.0,33.0,42.15,24.12
2017,3,29,98.12,2.45,218.75,6.71,0.0,32.76,42.66,23.14
2017,3,30,98.16,3.06,207.19,7.75,0.0,33.55,42.69,24.25
2017,3,31,98.19,2.48,217.62,7.08,0.0,34.48,43.97,25.29
2017,4,1,98.03,2.9,213.88,7.45,0.0,34.06,43.47,24.87
2017,4,2,97.9,2.68,237.0,7.2,0.0,34.35,42.94,26.91
2017,4,3,98.03,2.68,217.06,7.32,0.0,34.18,42.52,26.38
2017,4,4,98.07,3.8,209.0,9.09,0.0,34.05,42.44,26.15
2017,4,5,97.96,3.77,222.69,10.01,0.0,34.36,42.46,27.01
2017,4,6,97.89,2.52,232.5,7.14,0.0,34.62,43.02,25.61
2017,4,7,97.95,3.55,238.12,8.3,0.02,34.34,43.0,26.67
2017,4,8,97.99,2.66,265.0,4.82,0.0,33.78,43.3,24.25
2017,4,9,98.01,2.85,262.38,3.11,0.0,33.37,43.56,23.1
2017,4,10,98.0,3.64,109.5,2.38,0.0,32.31,42.69,22.93
2017,4,11,98.04,3.16,136.5,2.08,0.0,32.67,42.2,21.71
2017,4,12,98.02,1.84,100.0,2.44,0.0,33.65,42.8,22.97
2017,4,13,98.0,2.03,212.12,3.05,0.0,33.28,42.99,23.05
2017,4,14,97.87,2.61,202.75,5.98,0.0,33.53,43.28,23.03
2017,4,15,97.69,3.23,210.5,7.51,0.0,33.77,43.62,24.13
2017,4,16,97.59,2.47,230.44,4.94,0.0,34.9,45.35,24.65
2017,4,17,97.75,2.7,160.0,4.58,0.0,35.86,45.43,25.33
2017,4,18,97.76,1.98,236.75,4.52,0.0,35.94,45.37,25.77
2017,4,19,97.72,2.33,219.56,5.13,0.0,34.79,44.15,26.44
2017,4,20,97.69,2.32,236.62,5.07,0.06,34.92,45.09,25.32
2017,4,21,97.71,2.84,253.5,5.49,0.22,34.94,44.71,25.19
2017,4,22,97.75,3.61,294.19,4.88,0.0,35.58,45.24,26.34
2017,4,23,97.8,3.53,292.81,5.25,0.0,34.86,44.24,25.81
2017,4,24,97.91,4.53,301.06,5.0,0.0,34.33,43.12,25.87
2017,4,25,97.91,4.47,298.75,5.31,0.0,34.11,43.02,25.12
2017,4,26,97.92,3.34,310.69,5.62,0.0,35.11,43.57,27.03
2017,4,27,97.99,3.27,289.69,4.88,0.0,35.43,43.94,26.76
2017,4,28,97.96,2.56,240.19,4.21,0.0,34.9,44.01,25.59
2017,4,29,97.97,2.85,281.38,5.37,0.0,35.71,44.09,27.76
2017,4,30,97.94,3.16,240.5,6.59,0.06,35.22,43.23,27.69
2017,5,1,98.03,2.95,230.81,7.75,0.0,34.66,42.19,27.63
2017,5,2,98.16,2.91,192.88,9.77,0.01,34.94,42.07,28.03
2017,5,3,98.12,2.98,189.94,10.38,0.01,35.26,42.76,27.87
2017,5,4,98.05,3.18,199.56,9.4,0.38,36.31,43.92,29.08
2017,5,5,97.93,3.09,225.75,7.87,0.0,37.34,45.63,29.2
2017,5,6,97.98,4.23,188.81,9.83,0.12,37.08,45.31,29.24
2017,5,7,98.12,4.72,171.19,11.17,0.33,35.73,42.98,28.94
2017,5,8,97.99,3.28,184.69,11.05,1.63,35.44,42.32,28.45
2017,5,9,97.87,2.81,196.44,11.11,0.08,34.73,40.76,28.78
2017,5,10,97.97,4.19,174.12,12.57,0.35,34.69,41.9,28.01
2017,5,11,98.01,3.38,186.44,12.51,0.29,34.85,42.18,27.47
2017,5,12,97.97,2.88,156.12,11.54,0.13,36.08,43.3,28.56
2017,5,13,97.77,3.04,227.75,12.33,8.65,37.17,44.96,29.4
2017,5,14,97.64,3.98,199.31,14.71,3.47,34.83,43.2,27.85
2017,5,15,97.46,3.26,231.94,13.67,1.63,36.38,45.06,28.44
2017,5,16,97.35,2.82,255.5,12.08,0.01,37.76,45.84,30.21
2017,5,17,97.38,4.49,298.25,9.34,0.0,38.1,46.02,30.84
2017,5,18,97.46,4.17,304.75,8.3,0.0,37.76,46.39,29.76
2017,5,19,97.56,4.06,321.62,7.08,0.0,38.06,46.29,30.01
2017,5,20,97.53,3.2,254.81,7.14,0.03,37.3,46.15,28.49
2017,5,21,97.47,4.02,311.19,6.35,0.0,37.15,45.67,28.78
2017,5,22,97.55,3.73,312.38,7.81,0.0,37.21,45.17,28.8
2017,5,23,97.57,2.57,318.62,7.81,0.0,37.58,45.72,28.62
2017,5,24,97.51,1.88,202.81,8.91,0.0,38.32,46.19,29.9
2017,5,25,97.4,3.3,204.69,11.05,0.01,37.99,45.6,30.31
2017,5,26,97.42,3.37,154.19,13.79,1.04,37.95,45.16,31.4
2017,5,27,97.32,4.86,180.81,13.92,0.52,37.78,45.82,31.51
2017,5,28,97.43,3.31,223.56,14.95,10.43,35.69,43.64,27.88
2017,5,29,97.32,2.72,258.0,16.36,1.49,33.76,40.55,26.66
2017,5,30,97.19,3.34,238.12,16.24,0.56,35.2,41.44,28.83
2017,5,31,97.35,3.12,226.06,16.78,6.35,33.97,39.2,28.54
2017,6,1,97.45,1.7,202.75,17.15,1.35,34.79,40.72,29.08
2017,6,2,97.61,2.65,249.88,17.09,5.81,33.83,40.57,28.27
2017,6,3,97.63,2.96,189.44,17.09,0.11,34.54,40.83,28.85
2017,6,4,97.58,3.7,240.94,15.81,0.01,35.98,42.54,29.13
2017,6,5,97.49,4.28,282.44,15.56,0.2,37.38,44.38,31.7
2017,6,6,97.64,3.31,286.5,16.54,1.79,34.68,40.83,29.02
2017,6,7,97.74,2.74,254.19,16.97,1.43,31.28,36.08,26.76
2017,6,8,97.62,3.23,300.12,18.31,4.59,29.87,34.3,26.65
2017,6,9,97.45,4.24,279.31,17.46,1.17,32.26,38.67,27.14
2017,6,10,97.46,3.08,235.0,19.35,23.65,28.65,32.43,26.03
2017,6,11,97.43,2.6,245.06,19.53,2.23,28.35,31.96,25.3
2017,6,12,97.47,2.59,221.44,18.92,19.63,28.89,33.62,25.33
2017,6,13,97.52,2.82,181.56,18.49,6.96,29.03,34.67,24.55
2017,6,14,97.66,2.22,255.44,19.17,0.19,29.82,35.45,25.08
2017,6,15,97.65,4.26,256.56,19.17,9.8,29.22,34.92,26.07
2017,6,16,97.72,3.2,224.5,18.98,3.55,27.79,31.72,25.13
2017,6,17,97.7,3.05,236.25,17.15,0.16,29.04,34.71,23.98
2017,6,18,97.57,3.69,234.38,18.49,3.46,30.23,36.08,25.12
2017,6,19,97.45,4.11,229.62,18.31,0.64,30.7,37.07,25.5
2017,6,20,97.46,3.82,243.31,18.19,2.33,30.29,35.46,25.81
2017,6,21,97.52,3.92,224.94,18.92,13.55,29.4,34.22,25.38
2017,6,22,97.59,3.66,243.25,18.86,8.35,29.66,34.87,25.39
2017,6,23,97.54,3.2,238.44,19.23,12.48,28.91,32.88,25.75
2017,6,24,97.3,3.37,242.38,18.55,4.95,29.7,35.78,24.49
2017,6,25,97.24,3.03,208.25,19.04,6.25,27.82,31.45,24.92
2017,6,26,97.39,4.17,227.31,19.41,22.14,27.46,31.05,24.81
2017,6,27,97.45,4.19,235.75,18.68,14.98,27.04,30.69,24.12
2017,6,28,97.49,4.12,227.0,18.62,16.43,27.23,31.45,24.21
2017,6,29,97.51,3.57,233.75,19.04,4.78,27.73,31.25,24.41
2017,6,30,97.43,3.89,247.5,19.59,20.45,28.02,32.19,24.83
2017,7,1,97.42,3.91,247.12,19.23,11.53,27.69,31.44,24.82
2017,7,2,97.47,4.15,247.31,19.41,12.28,28.01,32.87,24.19
2017,7,3,97.57,4.45,245.62,18.98,12.52,27.92,32.49,24.01
2017,7,4,97.59,4.27,261.19,18.68,5.2,27.26,30.8,24.12
2017,7,5,97.67,4.11,254.81,18.19,2.75,26.77,30.9,24.05
2017,7,6,97.64,3.41,262.31,18.86,0.25,27.8,32.33,23.3
2017,7,7,97.65,3.11,270.62,18.68,0.07,28.36,32.87,23.96
2017,7,8,97.6,3.7,264.12,18.31,0.03,28.59,33.62,24.86
2017,7,9,97.64,3.28,275.94,19.17,1.24,28.48,32.56,24.73
2017,7,10,97.8,2.57,263.56,19.59,16.76,27.33,30.2,25.05
2017,7,11,97.76,3.1,265.06,19.17,9.77,27.26,30.65,24.55
2017,7,12,97.66,3.29,267.94,18.92,1.8,27.13,31.1,23.85
2017,7,13,97.52,4.67,254.12,18.8,3.16,27.23,31.15,24.48
2017,7,14,97.44,3.55,245.88,19.53,30.87,26.8,30.25,24.6
2017,7,15,97.53,3.96,251.88,19.35,14.75,26.63,29.84,24.35
2017,7,16,97.5,4.23,262.75,18.98,5.42,26.52,30.05,24.11
2017,7,17,97.36,3.97,277.0,19.41,12.97,26.37,29.47,24.19
2017,7,18,97.13,4.55,293.19,20.81,94.93,26.44,29.4,24.65
2017,7,19,97.09,4.8,257.44,19.96,63.42,26.07,28.57,24.01
2017,7,20,97.18,4.79,224.25,20.45,132.39,26.74,29.33,23.89
2017,7,21,97.38,4.45,226.44,20.32,46.48,27.52,31.19,24.82
2017,7,22,97.49,4.49,222.06,19.9,1.95,27.65,31.73,24.16
2017,7,23,97.52,4.2,236.0,19.53,2.7,27.15,31.16,24.12
2017,7,24,97.52,4.79,237.5,19.29,5.08,26.76,30.17,23.88
2017,7,25,97.46,3.59,250.25,19.23,2.61,26.82,30.58,23.76
2017,7,26,97.48,4.15,260.44,19.23,7.44,26.83,30.2,23.85
2017,7,27,97.62,3.98,238.06,19.17,6.9,26.75,30.62,23.99
2017,7,28,97.75,3.39,221.31,19.23,0.93,27.29,31.3,23.64
2017,7,29,97.87,2.5,242.81,19.35,0.39,27.47,31.13,24.44
2017,7,30,97.84,2.7,274.69,19.1,0.61,27.73,31.43,24.19
2017,7,31,97.81,2.41,271.81,19.35,0.31,27.74,31.67,23.99
2017,8,1,97.83,2.36,261.75,19.53,0.86,27.98,31.3,24.48
2017,8,2,97.82,3.05,255.38,19.59,0.43,27.34,31.17,24.58
2017,8,3,97.67,3.06,261.56,19.17,1.0,26.98,30.61,24.35
2017,8,4,97.47,3.33,273.19,18.55,2.01,26.43,30.37,23.76
2017,8,5,97.46,2.77,278.12,18.74,1.72,25.67,28.65,23.23
2017,8,6,97.5,3.22,296.56,18.55,3.15,26.7,31.23,23.12
2017,8,7,97.63,2.33,243.62,18.86,26.26,25.55,27.76,23.55
2017,8,8,97.7,2.71,252.31,19.17,22.27,25.48,28.01,23.73
2017,8,9,97.78,2.94,241.56,18.86,3.77,26.29,30.21,22.89
2017,8,10,97.76,2.68,226.12,19.23,2.81,27.06,31.48,23.5
2017,8,11,97.78,2.94,240.31,19.41,1.14,27.33,31.56,23.73
2017,8,12,97.9,2.91,251.56,18.8,0.45,26.01,28.93,24.1
2017,8,13,98.0,2.8,243.06,18.68,3.72,26.12,29.9,23.45
2017,8,14,98.11,2.63,246.19,18.37,2.0,25.2,28.46,23.19
2017,8,15,97.98,2.49,260.69,18.68,2.65,26.53,30.59,22.68
2017,8,16,97.79,2.55,249.12,19.04,3.09,26.13,29.41,23.76
2017,8,17,97.56,2.56,285.25,19.17,5.61,26.1,29.97,23.69
2017,8,18,97.29,3.97,290.56,19.59,35.32,25.42,28.15,23.35
2017,8,19,97.16,3.66,133.19,20.87,27.96,27.67,31.99,24.73
2017,8,20,97.22,2.45,119.19,19.41,4.59,26.81,30.51,23.76
2017,8,21,97.48,3.51,179.38,17.4,1.7,25.13,29.33,21.55
2017,8,22,97.63,2.28,210.56,17.76,0.38,26.84,31.28,22.57
2017,8,23,97.75,2.02,266.44,18.86,3.42,27.35,31.68,23.14
2017,8,24,97.64,2.61,292.81,20.08,5.08,27.28,31.08,24.27
2017,8,25,97.39,3.04,280.62,20.14,7.41,26.65,30.0,24.62
2017,8,26,97.26,2.82,271.69,20.14,6.1,26.14,28.67,24.19
2017,8,27,97.16,2.86,255.44,20.32,4.13,26.42,29.56,24.11
2017,8,28,97.08,2.02,248.31,20.26,42.15,26.37,28.91,24.65
2017,8,29,97.24,4.2,173.81,19.47,25.0,26.35,29.97,24.04
2017,8,30,97.68,3.36,186.69,18.92,3.13,26.88,31.42,23.58
2017,8,31,97.91,2.33,238.69,19.41,0.28,27.27,31.6,23.09
2017,9,1,97.94,2.34,276.5,19.47,0.53,26.98,31.37,23.83
2017,9,2,97.94,2.16,266.38,18.43,0.56,26.78,30.95,22.77
2017,9,3,97.96,1.99,232.75,18.74,3.44,27.17,31.53,22.8
2017,9,4,98.02,2.06,289.56,19.41,1.56,27.53,31.63,23.74
2017,9,5,97.95,2.03,309.06,20.39,2.32,27.12,30.1,24.78
2017,9,6,97.91,1.37,218.88,20.2,7.85,28.18,31.98,24.61
2017,9,7,97.92,1.24,172.69,19.53,1.67,28.43,32.41,24.82
2017,9,8,97.98,1.23,216.5,19.71,0.45,28.02,32.24,24.34
2017,9,9,97.95,2.15,192.88,20.2,7.49,27.42,31.05,24.55
2017,9,10,98.01,1.46,153.88,19.41,0.54,27.8,32.19,23.81
2017,9,11,98.1,1.49,81.75,20.14,0.81,27.94,31.65,24.27
2017,9,12,98.2,1.72,195.31,19.78,6.64,27.55,31.25,24.4
2017,9,13,98.15,2.22,210.31,19.9,9.98,26.4,29.26,24.44
2017,9,14,98.03,2.0,211.19,19.29,10.42,26.29,29.41,23.9
2017,9,15,97.86,1.73,232.75,19.23,6.09,26.81,30.16,23.72
2017,9,16,97.76,1.35,217.31,19.23,1.73,27.23,30.89,23.49
2017,9,17,97.73,1.18,225.0,19.84,13.17,27.12,30.8,24.31
2017,9,18,97.76,2.35,248.94,19.59,11.87,25.67,28.0,24.12
2017,9,19,97.72,2.26,244.19,19.53,10.86,26.15,29.47,23.9
2017,9,20,97.6,1.97,211.94,19.47,6.69,26.15,29.53,23.37
2017,9,21,97.6,2.66,203.12,19.59,6.39,26.24,29.58,23.65
2017,9,22,97.86,2.73,264.88,18.86,1.32,26.23,30.03,23.8
2017,9,23,98.11,2.02,294.31,18.37,0.01,27.01,31.94,22.35
2017,9,24,98.08,2.03,329.19,18.37,1.27,27.07,31.84,22.52
2017,9,25,97.93,2.23,235.44,18.98,0.49,26.93,31.3,23.12
2017,9,26,97.92,2.31,120.12,18.98,0.74,27.08,31.7,23.19
2017,9,27,97.93,2.2,62.88,18.98,0.81,27.23,31.87,23.14
2017,9,28,97.87,1.94,42.75,19.53,9.5,26.51,30.3,23.44
2017,9,29,97.89,1.88,48.44,18.62,4.85,26.0,30.3,22.76
2017,9,30,98.05,0.98,193.81,18.07,0.21,26.51,30.67,22.84
2017,10,1,98.02,1.53,209.06,18.62,1.09,26.67,30.8,22.82
2017,10,2,97.95,1.08,173.69,19.29,3.42,26.94,30.7,23.33
2017,10,3,97.99,1.59,135.62,18.86,1.07,27.03,30.41,23.83
2017,10,4,98.03,1.43,44.5,17.7,0.16,26.89,31.03,21.99
2017,10,5,97.94,1.3,137.12,19.17,4.5,26.74,30.49,23.37
2017,10,6,97.94,2.54,66.0,19.47,10.03,26.86,31.53,23.44
2017,10,7,97.95,1.3,91.88,18.98,6.24,26.93,30.64,22.95
2017,10,8,97.9,0.98,186.5,19.35,3.76,26.47,29.77,24.12
2017,10,9,97.89,1.53,112.12,19.41,12.99,26.38,29.44,23.76
2017,10,10,97.88,1.33,137.12,18.74,6.63,26.37,29.66,22.98
2017,10,11,97.93,1.07,204.44,18.68,5.46,26.8,30.44,23.45
2017,10,12,97.93,0.76,251.25,18.13,5.53,27.4,31.46,23.13
2017,10,13,97.87,0.66,277.62,18.55,2.51,27.8,31.35,24.01
2017,10,14,97.85,1.42,91.0,19.29,3.34,27.27,31.17,23.94
2017,10,15,97.93,1.99,48.44,18.92,2.0,26.94,31.86,23.31
2017,10,16,98.01,1.62,148.75,17.03,0.0,26.84,31.64,22.57
2017,10,17,97.99,2.06,226.81,15.44,0.0,25.87,31.72,19.98
2017,10,18,97.97,2.18,27.5,14.1,0.0,24.16,30.6,18.51
2017,10,19,97.9,1.91,131.62,15.93,0.59,24.45,29.35,18.44
2017,10,20,97.91,1.38,304.25,18.37,0.71,25.8,30.33,22.19
2017,10,21,97.98,1.84,209.25,18.92,0.44,26.51,30.99,22.8
2017,10,22,98.09,1.77,133.19,18.98,0.1,25.82,29.2,23.23
2017,10,23,98.27,1.38,174.62,16.78,0.0,26.27,30.82,21.72
2017,10,24,98.48,1.34,309.62,12.63,0.0,25.05,30.44,18.87
2017,10,25,98.66,0.91,142.19,10.93,0.0,24.75,30.22,18.4
2017,10,26,98.73,1.17,134.31,10.86,0.0,24.1,29.94,17.74
2017,10,27,98.61,1.59,164.94,12.08,0.0,23.84,29.72,17.62
2017,10,28,98.61,1.86,60.5,12.88,0.0,23.62,29.69,18.49
2017,10,29,98.71,2.17,81.0,13.43,0.0,23.15,30.04,17.75
2017,10,30,98.69,1.82,71.25,12.45,0.0,22.96,29.64,17.06
2017,10,31,98.56,1.83,80.75,11.84,0.0,22.77,29.94,16.63
2017,11,1,98.64,2.47,75.88,12.27,0.0,21.51,28.74,15.72
2017,11,2,98.58,2.59,70.25,12.33,0.0,21.47,28.08,15.8
2017,11,3,98.51,2.53,74.69,11.72,0.0,21.21,28.2,15.88
2017,11,4,98.59,2.78,63.25,11.47,0.0,20.88,27.96,14.69
2017,11,5,98.64,2.91,58.5,12.82,0.0,21.9,29.42,16.31
2017,11,6,98.65,2.45,66.06,11.96,0.0,21.42,29.14,15.15
2017,11,7,98.65,2.46,72.81,12.27,0.0,22.01,29.75,15.66
2017,11,8,98.64,2.45,79.5,12.15,0.0,21.87,29.2,15.94
2017,11,9,98.55,2.05,81.44,11.66,0.0,21.72,28.83,16.71
